date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg),cluster,PCA1,PCA2
2014-12-15,vegetables and fruits,Onions (red),110,KG,3.3,0.46,40,1.1,9.0,0.1,0.2,1,-0.37463543772974617,-1.8793076612235082
2014-12-15,vegetables and fruits,Onions (white),111,KG,2.9,0.41,40,1.1,9.0,0.1,0.2,1,-0.37821622594120796,-1.8887210184777499
2014-12-15,vegetables and fruits,Tomatoes,114,KG,2.6,0.36,18,0.9,3.9,0.2,0.3,1,-0.38097042529581826,-1.8825693414033937
2015-01-15,cereals and tubers,Pasta,112,KG,4.0,0.56,370,13.0,75.0,1.5,1.3,1,-1.0674639670162305,-0.957566147343704
2015-01-15,cereals and tubers,Potatoes,83,KG,2.9,0.41,77,2.0,17.0,0.1,0.8,1,-0.6629965362953564,-1.5359632504968772
2015-01-15,cereals and tubers,Rice,52,KG,3.9,0.55,360,7.0,80.0,0.6,0.8,1,-0.8810666524931874,-1.3465591839376072
2015-01-15,cereals and tubers,Wheat flour,58,KG,4.2,0.59,364,10.0,76.0,1.0,1.2,1,-0.9841209752644952,-1.1124032794309537
2015-01-15,"meat, fish and eggs",Eggs,92,Unit,0.8,0.11,155,13.0,1.1,11.0,1.2,3,-0.5733920686575982,0.4398335485154979
2015-01-15,"meat, fish and eggs",Meat (beef),141,KG,65.0,9.09,250,26.0,0.0,15.0,2.6,3,-0.32591097405002395,3.049642529639968
2015-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,19.0,2.66,239,27.0,0.0,14.0,1.3,3,-0.6543999556077605,1.6296418888701718
2015-01-15,miscellaneous food,Sugar,97,KG,5.5,0.77,387,0.0,100.0,0.0,0.1,4,-0.5122273553131897,-2.0308304820895176
2015-01-15,oil and fats,Ghee (artificial),106,KG,12.4,1.73,884,0.0,0.0,100.0,0.0,0,3.7643749240718694,0.520975925880292
2015-01-15,oil and fats,Oil (maize),362,800 G,11.3,1.58,884,0.0,0.0,100.0,0.0,0,3.753632559437484,0.4927358541175671
2015-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,8.8,1.23,341,26.0,58.0,1.5,6.7,2,-2.584530718345721,2.516434502226014
2015-01-15,pulses and nuts,Lentils,108,KG,11.6,1.62,353,25.0,60.0,1.1,7.5,2,-2.6477394304829884,2.692753696382652
2015-01-15,vegetables and fruits,Onions (red),110,KG,3.0,0.42,40,1.1,9.0,0.1,0.2,1,-0.3775000682989156,-1.8868383470269015
2015-01-15,vegetables and fruits,Onions (white),111,KG,2.8,0.39,40,1.1,9.0,0.1,0.2,1,-0.3796485412257927,-1.8924863613794467
2015-01-15,vegetables and fruits,Tomatoes,114,KG,2.5,0.35,18,0.9,3.9,0.2,0.3,1,-0.38168658293811064,-1.8844520128542421
2015-02-15,cereals and tubers,Potatoes,83,KG,2.3,0.3,77,2.0,17.0,0.1,0.8,1,-0.6708742703605725,-1.5566726364562087
2015-02-15,cereals and tubers,Rice,52,KG,3.9,0.51,360,7.0,80.0,0.6,0.8,1,-0.8839312830623569,-1.3540898697410007
2015-02-15,cereals and tubers,Wheat flour,58,KG,4.0,0.52,364,10.0,76.0,1.0,1.2,1,-0.9891340787605417,-1.125581979586892
2015-02-15,"meat, fish and eggs",Eggs,92,Unit,0.9,0.12,155,13.0,1.1,11.0,1.2,3,-0.5726759110153058,0.4417162199663462
2015-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,20.5,2.69,239,27.0,0.0,14.0,1.3,3,-0.6522514826808834,1.6352899032227166
2015-02-15,miscellaneous food,Sugar,97,KG,5.5,0.72,387,0.0,100.0,0.0,0.1,4,-0.5158081435246517,-2.040243839343759
2015-02-15,oil and fats,Ghee (artificial),106,KG,12.3,1.61,884,0.0,0.0,100.0,0.0,0,3.7557810323643612,0.49838386847011207
2015-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,8.8,1.15,341,26.0,58.0,1.5,6.7,2,-2.59025997948406,2.5013731306192275
2015-02-15,vegetables and fruits,Garlic,105,KG,14.8,1.94,149,6.4,33.0,0.5,1.7,1,-0.6725106183875842,-1.1105829167550068
2015-02-15,vegetables and fruits,Onions (white),111,KG,3.0,0.39,40,1.1,9.0,0.1,0.2,1,-0.3796485412257927,-1.8924863613794467
2015-04-15,cereals and tubers,Pasta,112,KG,3.9,0.51,370,13.0,75.0,1.5,1.3,1,-1.0710447552276923,-0.9669795045979457
2015-04-15,cereals and tubers,Rice,52,KG,4.0,0.52,360,7.0,80.0,0.6,0.8,1,-0.8832151254200645,-1.3522071982901522
2015-04-15,cereals and tubers,Wheat flour,58,KG,4.1,0.54,364,10.0,76.0,1.0,1.2,1,-0.987701763475957,-1.1218166366851954
2015-04-15,"meat, fish and eggs",Eggs,92,Unit,0.9,0.12,155,13.0,1.1,11.0,1.2,3,-0.5726759110153058,0.4417162199663462
2015-04-15,"meat, fish and eggs",Meat (beef),141,KG,60.0,7.86,250,26.0,0.0,15.0,2.6,3,-0.4139983640519856,2.818073941185625
2015-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,9.0,1.18,341,26.0,58.0,1.5,6.7,2,-2.588111506557183,2.5070211449717723
2015-04-15,vegetables and fruits,Garlic,105,KG,9.3,1.22,149,6.4,33.0,0.5,1.7,1,-0.724073968632635,-1.2461352612160856
2015-04-15,vegetables and fruits,Tomatoes,114,KG,3.7,0.48,18,0.9,3.9,0.2,0.3,1,-0.3723765335883098,-1.8599772839932143
2015-05-15,cereals and tubers,Potatoes,83,KG,3.0,0.39,77,2.0,17.0,0.1,0.8,1,-0.664428851579941,-1.5397285933985738
2015-05-15,cereals and tubers,Rice,52,KG,4.1,0.54,360,7.0,80.0,0.6,0.8,1,-0.8817828101354798,-1.3484418553884556
2015-05-15,cereals and tubers,Wheat flour,58,KG,4.0,0.52,364,10.0,76.0,1.0,1.2,1,-0.9891340787605417,-1.125581979586892
2015-05-15,"meat, fish and eggs",Eggs,92,Unit,0.8,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2015-05-15,"meat, fish and eggs",Meat (beef),141,KG,65.4,8.57,250,26.0,0.0,15.0,2.6,3,-0.3631511714492272,2.951743614195855
2015-05-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,21.0,2.75,239,27.0,0.0,14.0,1.3,3,-0.6479545368271292,1.6465859319278067
2015-05-15,oil and fats,Ghee (artificial),106,KG,12.7,1.66,884,0.0,0.0,100.0,0.0,0,3.759361820575823,0.5077972257243537
2015-05-15,oil and fats,Ghee (natural),107,KG,48.1,6.3,883,0.0,0.0,99.8,0.0,0,4.087605133919414,1.3797231291701446
2015-05-15,oil and fats,Oil (maize),362,800 G,11.7,1.53,884,0.0,0.0,100.0,0.0,0,3.750051771226022,0.4833224968633255
2015-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,9.1,1.19,341,26.0,58.0,1.5,6.7,2,-2.5873953489148906,2.5089038164226207
2015-05-15,pulses and nuts,Lentils,108,KG,12.6,1.65,353,25.0,60.0,1.1,7.5,2,-2.6455909575561116,2.698401710735197
2015-05-15,vegetables and fruits,Garlic,105,KG,9.1,1.19,149,6.4,33.0,0.5,1.7,1,-0.7262224415595121,-1.2517832755686304
2015-05-15,vegetables and fruits,Onions (white),111,KG,2.5,0.33,40,1.1,9.0,0.1,0.2,1,-0.383945487079547,-1.9037823900845363
2015-05-15,vegetables and fruits,Tomatoes,114,KG,4.9,0.64,18,0.9,3.9,0.2,0.3,1,-0.3609180113116318,-1.8298545407796412
2015-06-15,cereals and tubers,Pasta,112,KG,3.8,0.5,370,13.0,75.0,1.5,1.3,1,-1.0717609128699848,-0.968862176048794
2015-06-15,cereals and tubers,Potatoes,83,KG,2.6,0.34,77,2.0,17.0,0.1,0.8,1,-0.6680096397914029,-1.5491419506528155
2015-06-15,cereals and tubers,Rice,52,KG,4.7,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2015-06-15,cereals and tubers,Wheat flour,58,KG,4.0,0.52,364,10.0,76.0,1.0,1.2,1,-0.9891340787605417,-1.125581979586892
2015-06-15,"meat, fish and eggs",Meat (beef),141,KG,67.8,8.89,250,26.0,0.0,15.0,2.6,3,-0.34023412689587135,3.0119891006230013
2015-06-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,21.2,2.78,239,27.0,0.0,14.0,1.3,3,-0.6458060639002521,1.6522339462803515
2015-06-15,miscellaneous food,Sugar,97,KG,5.2,0.68,387,0.0,100.0,0.0,0.1,4,-0.5186727740938211,-2.0477745251471524
2015-06-15,oil and fats,Ghee (artificial),106,KG,12.2,1.6,884,0.0,0.0,100.0,0.0,0,3.7550648747220685,0.49650119701926376
2015-06-15,oil and fats,Ghee (natural),107,KG,48.7,6.38,883,0.0,0.0,99.8,0.0,0,4.093334395057753,1.3947845007769313
2015-06-15,oil and fats,Oil (maize),362,800 G,11.9,1.56,884,0.0,0.0,100.0,0.0,0,3.752200244152899,0.4889705112158705
2015-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,9.2,1.21,341,26.0,58.0,1.5,6.7,2,-2.585963033630306,2.512669159324317
2015-06-15,pulses and nuts,Lentils,108,KG,13.3,1.74,353,25.0,60.0,1.1,7.5,2,-2.6391455387754803,2.715345753792832
2015-06-15,vegetables and fruits,Garlic,105,KG,9.4,1.23,149,6.4,33.0,0.5,1.7,1,-0.7233578109903426,-1.2442525897652372
2015-06-15,vegetables and fruits,Onions (red),110,KG,2.3,0.3,40,1.1,9.0,0.1,0.2,1,-0.38609396000642404,-1.9094304044370811
2015-06-15,vegetables and fruits,Onions (white),111,KG,2.7,0.35,40,1.1,9.0,0.1,0.2,1,-0.38251317179496225,-1.90001704718284
2015-07-15,cereals and tubers,Pasta,112,KG,3.7,0.47,370,13.0,75.0,1.5,1.3,1,-1.0739093857968618,-0.974510190401339
2015-07-15,cereals and tubers,Potatoes,83,KG,2.8,0.36,77,2.0,17.0,0.1,0.8,1,-0.6665773245068182,-1.5453766077511188
2015-07-15,cereals and tubers,Rice,52,KG,4.1,0.52,360,7.0,80.0,0.6,0.8,1,-0.8832151254200645,-1.3522071982901522
2015-07-15,cereals and tubers,Wheat flour,58,KG,4.0,0.51,364,10.0,76.0,1.0,1.2,1,-0.9898502364028341,-1.1274646510377402
2015-07-15,"meat, fish and eggs",Eggs,92,Unit,0.9,0.11,155,13.0,1.1,11.0,1.2,3,-0.5733920686575982,0.4398335485154979
2015-07-15,"meat, fish and eggs",Meat (beef),141,KG,62.5,7.98,250,26.0,0.0,15.0,2.6,3,-0.40540447234447713,2.8406659985958047
2015-07-15,miscellaneous food,Sugar,97,KG,5.3,0.68,387,0.0,100.0,0.0,0.1,4,-0.5186727740938211,-2.0477745251471524
2015-07-15,oil and fats,Ghee (artificial),106,KG,12.5,1.6,884,0.0,0.0,100.0,0.0,0,3.7550648747220685,0.49650119701926376
2015-07-15,oil and fats,Ghee (natural),107,KG,47.3,6.04,883,0.0,0.0,99.8,0.0,0,4.0689850352198125,1.3307736714480884
2015-07-15,oil and fats,Oil (maize),362,800 G,13.0,1.66,884,0.0,0.0,100.0,0.0,0,3.759361820575823,0.5077972257243537
2015-07-15,oil and fats,Oil (sunflower),184,800 G,11.5,1.47,884,0.0,0.0,100.0,0.0,0,3.7457548253722677,0.4720264681582356
2015-07-15,pulses and nuts,Lentils,108,KG,12.6,1.61,353,25.0,60.0,1.1,7.5,2,-2.648455588125281,2.6908710249318037
2015-07-15,vegetables and fruits,Onions (white),111,KG,2.9,0.37,40,1.1,9.0,0.1,0.2,1,-0.3810808565103775,-1.896251704281143
2015-07-15,vegetables and fruits,Tomatoes,114,KG,3.0,0.38,18,0.9,3.9,0.2,0.3,1,-0.3795381100112335,-1.8788039985016973
2015-08-15,cereals and tubers,Potatoes,83,KG,3.3,0.42,77,2.0,17.0,0.1,0.8,1,-0.662280378653064,-1.5340805790460288
2015-08-15,"meat, fish and eggs",Eggs,92,Unit,0.8,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2015-08-15,"meat, fish and eggs",Meat (beef),141,KG,68.8,8.79,250,26.0,0.0,15.0,2.6,3,-0.34739570331879516,2.993162386114518
2015-08-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,22.1,2.82,239,27.0,0.0,14.0,1.3,3,-0.6429414333310826,1.659764632083745
2015-08-15,miscellaneous food,Sugar,97,KG,5.4,0.69,387,0.0,100.0,0.0,0.1,4,-0.5179566164515288,-2.0458918536963044
2015-08-15,oil and fats,Ghee (artificial),106,KG,12.6,1.61,884,0.0,0.0,100.0,0.0,0,3.7557810323643612,0.49838386847011207
2015-08-15,oil and fats,Ghee (natural),107,KG,47.0,6.0,883,0.0,0.0,99.8,0.0,0,4.066120404650643,1.323242985644695
2015-08-15,oil and fats,Oil (maize),362,800 G,13.0,1.66,884,0.0,0.0,100.0,0.0,0,3.759361820575823,0.5077972257243537
2015-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,9.8,1.25,341,26.0,58.0,1.5,6.7,2,-2.5830984030611366,2.5201998451277103
2015-08-15,pulses and nuts,Lentils,108,KG,14.0,1.79,353,25.0,60.0,1.1,7.5,2,-2.6355647505640185,2.7247591110470735
2015-08-15,vegetables and fruits,Garlic,105,KG,10.0,1.28,149,6.4,33.0,0.5,1.7,1,-0.7197770227788807,-1.2348392325109958
2015-08-15,vegetables and fruits,Onions (red),110,KG,2.5,0.32,40,1.1,9.0,0.1,0.2,1,-0.3846616447218394,-1.9056650615353847
2015-08-15,vegetables and fruits,Onions (white),111,KG,2.4,0.31,40,1.1,9.0,0.1,0.2,1,-0.38537780236413166,-1.9075477329862331
2015-08-15,vegetables and fruits,Tomatoes,114,KG,2.9,0.37,18,0.9,3.9,0.2,0.3,1,-0.3802542676535259,-1.8806866699525457
2015-09-15,cereals and tubers,Pasta,112,KG,3.6,0.46,370,13.0,75.0,1.5,1.3,1,-1.074625543439154,-0.9763928618521873
2015-09-15,cereals and tubers,Potatoes,83,KG,3.6,0.46,77,2.0,17.0,0.1,0.8,1,-0.6594157480838945,-1.5265498932426356
2015-09-15,cereals and tubers,Rice,52,KG,4.0,0.51,360,7.0,80.0,0.6,0.8,1,-0.8839312830623569,-1.3540898697410007
2015-09-15,cereals and tubers,Wheat flour,58,KG,4.0,0.51,364,10.0,76.0,1.0,1.2,1,-0.9898502364028341,-1.1274646510377402
2015-09-15,"meat, fish and eggs",Eggs,92,Unit,0.9,0.11,155,13.0,1.1,11.0,1.2,3,-0.5733920686575982,0.4398335485154979
2015-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,21.5,2.75,239,27.0,0.0,14.0,1.3,3,-0.6479545368271292,1.6465859319278067
2015-09-15,miscellaneous food,Sugar,97,KG,5.0,0.64,387,0.0,100.0,0.0,0.1,4,-0.5215374046629906,-2.0553052109505456
2015-09-15,oil and fats,Ghee (artificial),106,KG,12.6,1.61,884,0.0,0.0,100.0,0.0,0,3.7557810323643612,0.49838386847011207
2015-09-15,oil and fats,Ghee (natural),107,KG,50.8,6.49,883,0.0,0.0,99.8,0.0,0,4.1012121291229695,1.4154938867362625
2015-09-15,oil and fats,Oil (maize),362,800 G,13.2,1.69,884,0.0,0.0,100.0,0.0,0,3.7615102935027,0.5134452400768986
2015-09-15,oil and fats,Oil (sunflower),184,800 G,11.5,1.47,884,0.0,0.0,100.0,0.0,0,3.7457548253722677,0.4720264681582356
2015-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,9.8,1.25,341,26.0,58.0,1.5,6.7,2,-2.5830984030611366,2.5201998451277103
2015-09-15,pulses and nuts,Lentils,108,KG,12.5,1.6,353,25.0,60.0,1.1,7.5,2,-2.6491717457675734,2.6889883534809553
2015-09-15,vegetables and fruits,Garlic,105,KG,10.8,1.38,149,6.4,33.0,0.5,1.7,1,-0.712615446355957,-1.2160125180025125
2015-09-15,vegetables and fruits,Onions (red),110,KG,3.0,0.38,40,1.1,9.0,0.1,0.2,1,-0.3803646988680851,-1.8943690328302947
2015-09-15,vegetables and fruits,Onions (white),111,KG,2.5,0.32,40,1.1,9.0,0.1,0.2,1,-0.3846616447218394,-1.9056650615353847
2015-09-15,vegetables and fruits,Tomatoes,114,KG,5.3,0.68,18,0.9,3.9,0.2,0.3,1,-0.3580533807424624,-1.8223238549762477
2015-10-15,cereals and tubers,Pasta,112,KG,4.34,0.55,370,13.0,75.0,1.5,1.3,1,-1.0681801246585227,-0.9594488187945525
2015-10-15,cereals and tubers,Potatoes,83,KG,6.2,0.78,77,2.0,17.0,0.1,0.8,1,-0.6364987035305386,-1.4663044068154896
2015-10-15,cereals and tubers,Rice,52,KG,5.51,0.69,360,7.0,80.0,0.6,0.8,1,-0.8710404455010942,-1.3202017836257307
2015-10-15,cereals and tubers,Wheat flour,58,KG,3.93,0.5,364,10.0,76.0,1.0,1.2,1,-0.9905663940451265,-1.1293473224885886
2015-10-15,"meat, fish and eggs",Fish (tilapia),405,KG,23.0,2.9,128,26.0,0.0,3.0,0.6,3,-0.8083025706134269,1.3711497014183447
2015-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,22.0,2.77,239,27.0,0.0,14.0,1.3,3,-0.6465222215425445,1.6503512748295033
2015-10-15,milk and dairy,Cheese,414,KG,16.55,2.09,402,25.0,1.3,33.0,0.7,1,0.18019330965658845,0.7547176044869465
2015-10-15,milk and dairy,Cheese (picon),319,8 pcs,4.87,0.61,300,10.0,5.0,26.0,0.1,1,0.3424920244905759,-0.4120006957113747
2015-10-15,milk and dairy,Milk,81,L,7.43,0.94,42,3.4,5.0,1.0,0.0,1,-0.12060332517502506,-0.9574120997666338
2015-10-15,miscellaneous food,Sugar,97,KG,5.92,0.75,387,0.0,100.0,0.0,0.1,4,-0.5136596705977745,-2.0345958249912144
2015-10-15,oil and fats,Ghee (natural),107,KG,58.43,7.37,883,0.0,0.0,99.8,0.0,0,4.164234001644698,1.5811689744109148
2015-10-15,oil and fats,Oil (maize),362,800 G,15.48,1.95,884,0.0,0.0,100.0,0.0,0,3.7801303922023015,0.5623946977989549
2015-10-15,oil and fats,Oil (mixed),395,800 G,10.78,1.36,884,0.0,0.0,100.0,0.0,0,3.737877091307052,0.45131708219890415
2015-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.8,1.36,341,26.0,58.0,1.5,6.7,2,-2.5752206689959203,2.540909231087042
2015-10-15,pulses and nuts,Lentils,108,KG,12.65,1.6,353,25.0,60.0,1.1,7.5,2,-2.6491717457675734,2.6889883534809553
2015-10-15,vegetables and fruits,Onions (white),111,KG,2.28,0.29,40,1.1,9.0,0.1,0.2,1,-0.3868101176487164,-1.9113130758879295
2015-10-15,vegetables and fruits,Tomatoes,114,KG,8.75,1.1,18,0.9,3.9,0.2,0.3,1,-0.32797475976618273,-1.7432516540406184
2015-11-15,cereals and tubers,Pasta,112,KG,4.34,0.55,370,13.0,75.0,1.5,1.3,1,-1.0681801246585227,-0.9594488187945525
2015-11-15,cereals and tubers,Wheat flour,58,KG,3.93,0.5,364,10.0,76.0,1.0,1.2,1,-0.9905663940451265,-1.1293473224885886
2015-11-15,"meat, fish and eggs",Fish (tilapia),405,KG,22.5,2.87,128,26.0,0.0,3.0,0.6,3,-0.8104510435403041,1.3655016870657999
2015-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,91.4,11.67,215,28.0,0.0,10.0,3.0,3,-0.3752753207131965,3.6488066019513656
2015-11-15,milk and dairy,Cheese,414,KG,16.55,2.11,402,25.0,1.3,33.0,0.7,1,0.1816256249411732,0.7584829473886431
2015-11-15,milk and dairy,Cheese (picon),319,8 pcs,4.87,0.62,300,10.0,5.0,26.0,0.1,1,0.3432081821328683,-0.4101180242605264
2015-11-15,milk and dairy,Milk,81,L,7.43,0.95,42,3.4,5.0,1.0,0.0,1,-0.11988716753273268,-0.9555294283157856
2015-11-15,miscellaneous food,Sugar,97,KG,5.92,0.76,387,0.0,100.0,0.0,0.1,4,-0.5129435129554821,-2.032713153540366
2015-11-15,oil and fats,Oil (maize),362,800 G,15.48,1.98,884,0.0,0.0,100.0,0.0,0,3.7822788651291788,0.5680427121514999
2015-11-15,oil and fats,Oil (mixed),395,800 G,10.78,1.38,884,0.0,0.0,100.0,0.0,0,3.7393094065916364,0.4550824251006007
2015-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,11.8,1.51,341,26.0,58.0,1.5,6.7,2,-2.564478304361535,2.5691493028497665
2015-11-15,pulses and nuts,Lentils,108,KG,13.65,1.74,353,25.0,60.0,1.1,7.5,2,-2.6391455387754803,2.715345753792832
2015-11-15,vegetables and fruits,Tomatoes,114,KG,5.35,0.68,18,0.9,3.9,0.2,0.3,1,-0.3580533807424624,-1.8223238549762477
2015-12-15,cereals and tubers,Pasta,112,KG,4.34,0.55,370,13.0,75.0,1.5,1.3,1,-1.0681801246585227,-0.9594488187945525
2015-12-15,cereals and tubers,Rice,52,KG,5.51,0.7,360,7.0,80.0,0.6,0.8,1,-0.8703242878588019,-1.3183191121748825
2015-12-15,cereals and tubers,Wheat flour,58,KG,3.93,0.5,364,10.0,76.0,1.0,1.2,1,-0.9905663940451265,-1.1293473224885886
2015-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,22.5,2.87,128,26.0,0.0,3.0,0.6,3,-0.8104510435403041,1.3655016870657999
2015-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,23.5,3.0,239,27.0,0.0,14.0,1.3,3,-0.6300505957698199,1.6936527181990149
2015-12-15,oil and fats,Ghee (natural),107,KG,58.43,7.46,883,0.0,0.0,99.8,0.0,0,4.170679420425329,1.5981130174685496
2015-12-15,oil and fats,Oil (mixed),395,800 G,10.78,1.38,884,0.0,0.0,100.0,0.0,0,3.7393094065916364,0.4550824251006007
2015-12-15,oil and fats,Oil (sunflower),184,800 G,14.3,1.83,884,0.0,0.0,100.0,0.0,0,3.7715365004947934,0.5398026403887751
2015-12-15,pulses and nuts,Lentils,108,KG,13.65,1.74,353,25.0,60.0,1.1,7.5,2,-2.6391455387754803,2.715345753792832
2015-12-15,vegetables and fruits,Garlic,105,KG,11.13,1.42,149,6.4,33.0,0.5,1.7,1,-0.7097508157867876,-1.2084818321991193
2015-12-15,vegetables and fruits,Onions (white),111,KG,2.28,0.29,40,1.1,9.0,0.1,0.2,1,-0.3868101176487164,-1.9113130758879295
2015-12-15,vegetables and fruits,Tomatoes,114,KG,4.35,0.56,18,0.9,3.9,0.2,0.3,1,-0.36664727244997086,-1.8449159123864276
2016-01-15,cereals and tubers,Pasta,112,KG,4.34,0.55,370,13.0,75.0,1.5,1.3,1,-1.0681801246585227,-0.9594488187945525
2016-01-15,cereals and tubers,Potatoes,83,KG,5.35,0.68,77,2.0,17.0,0.1,0.8,1,-0.6436602799534623,-1.4851311213239728
2016-01-15,cereals and tubers,Wheat flour,58,KG,3.93,0.5,364,10.0,76.0,1.0,1.2,1,-0.9905663940451265,-1.1293473224885886
2016-01-15,"meat, fish and eggs",Eggs,92,Unit,1.18,0.15,155,13.0,1.1,11.0,1.2,3,-0.5705274380884287,0.44736423431889116
2016-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.5,3.26,239,27.0,0.0,14.0,1.3,3,-0.6114304970702182,1.742602175921071
2016-01-15,milk and dairy,Cheese (picon),319,8 pcs,4.87,0.62,300,10.0,5.0,26.0,0.1,1,0.3432081821328683,-0.4101180242605264
2016-01-15,oil and fats,Ghee (natural),107,KG,62.43,7.97,883,0.0,0.0,99.8,0.0,0,4.20720346018224,1.6941292614618135
2016-01-15,oil and fats,Oil (maize),362,800 G,15.48,1.98,884,0.0,0.0,100.0,0.0,0,3.7822788651291788,0.5680427121514999
2016-01-15,oil and fats,Oil (mixed),395,800 G,10.78,1.38,884,0.0,0.0,100.0,0.0,0,3.7393094065916364,0.4550824251006007
2016-01-15,oil and fats,Oil (sunflower),184,800 G,14.3,1.83,884,0.0,0.0,100.0,0.0,0,3.7715365004947934,0.5398026403887751
2016-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,13.8,1.76,341,26.0,58.0,1.5,6.7,2,-2.5465743633042255,2.6162160891209747
2016-01-15,vegetables and fruits,Onions (red),110,KG,2.53,0.32,40,1.1,9.0,0.1,0.2,1,-0.3846616447218394,-1.9056650615353847
2016-01-15,vegetables and fruits,Tomatoes,114,KG,3.85,0.49,18,0.9,3.9,0.2,0.3,1,-0.3716603759460174,-1.8580946125423659
2016-02-15,cereals and tubers,Pasta,112,KG,4.34,0.55,370,13.0,75.0,1.5,1.3,1,-1.0681801246585227,-0.9594488187945525
2016-02-15,cereals and tubers,Potatoes,83,KG,5.1,0.65,77,2.0,17.0,0.1,0.8,1,-0.6458087528803395,-1.4907791356765177
2016-02-15,cereals and tubers,Rice,52,KG,6.26,0.8,360,7.0,80.0,0.6,0.8,1,-0.8631627114358781,-1.2994923976663992
2016-02-15,"meat, fish and eggs",Eggs,92,Unit,1.18,0.15,155,13.0,1.1,11.0,1.2,3,-0.5705274380884287,0.44736423431889116
2016-02-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,89.4,11.42,215,28.0,0.0,10.0,3.0,3,-0.39317926177050583,3.601739815680158
2016-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,27.5,3.51,239,27.0,0.0,14.0,1.3,3,-0.5935265560129089,1.789668962192279
2016-02-15,milk and dairy,Cheese,414,KG,16.55,2.11,402,25.0,1.3,33.0,0.7,1,0.1816256249411732,0.7584829473886431
2016-02-15,milk and dairy,Cheese (picon),319,8 pcs,5.02,0.64,300,10.0,5.0,26.0,0.1,1,0.34464049741745306,-0.4063526813588297
2016-02-15,miscellaneous food,Sugar,97,KG,6.43,0.82,387,0.0,100.0,0.0,0.1,4,-0.508646567101728,-2.0214171248352764
2016-02-15,oil and fats,Oil (maize),362,800 G,16.48,2.1,884,0.0,0.0,100.0,0.0,0,3.7908727568366873,0.5906347695616797
2016-02-15,oil and fats,Oil (mixed),395,800 G,11.28,1.44,884,0.0,0.0,100.0,0.0,0,3.743606352445391,0.46637845380569065
2016-02-15,oil and fats,Oil (sunflower),184,800 G,15.3,1.95,884,0.0,0.0,100.0,0.0,0,3.7801303922023015,0.5623946977989549
2016-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,14.8,1.89,341,26.0,58.0,1.5,6.7,2,-2.5372643139544246,2.640690817982003
2016-02-15,pulses and nuts,Lentils,108,KG,14.15,1.81,353,25.0,60.0,1.1,7.5,2,-2.6341324352794335,2.7285244539487703
2016-02-15,vegetables and fruits,Garlic,105,KG,12.13,1.55,149,6.4,33.0,0.5,1.7,1,-0.7004407664369867,-1.1840071033380912
2016-02-15,vegetables and fruits,Tomatoes,114,KG,4.1,0.52,18,0.9,3.9,0.2,0.3,1,-0.3695119030191403,-1.8524465981898208
2016-03-15,cereals and tubers,Potatoes,83,KG,5.1,0.57,77,2.0,17.0,0.1,0.8,1,-0.6515380140186784,-1.5058405072833043
2016-03-15,cereals and tubers,Rice,52,KG,6.55,0.73,360,7.0,80.0,0.6,0.8,1,-0.8681758149319247,-1.3126710978223375
2016-03-15,cereals and tubers,Wheat flour,58,KG,3.93,0.44,364,10.0,76.0,1.0,1.2,1,-0.9948633398988808,-1.1406433511936787
2016-03-15,"meat, fish and eggs",Eggs,92,Unit,1.05,0.12,155,13.0,1.1,11.0,1.2,3,-0.5726759110153058,0.4417162199663462
2016-03-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,91.4,10.21,215,28.0,0.0,10.0,3.0,3,-0.4798343364878827,3.3739365701275115
