date,category,commodity,commodity_id,unit,price,usdprice
2020-07-15,cereals and tubers,Rice,52,KG,9.88,0.62
2020-07-15,cereals and tubers,Wheat flour,58,KG,6.54,0.41
2020-07-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,136.66,8.58
2020-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.86,1.81
2020-07-15,milk and dairy,Cheese,414,KG,27.14,1.7
2020-07-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.61
2020-07-15,miscellaneous food,Sugar,97,KG,14.01,0.88
2020-07-15,oil and fats,Ghee (natural),107,KG,106.34,6.68
2020-07-15,oil and fats,Oil (maize),362,800 G,28.46,1.79
2020-07-15,oil and fats,Oil (mixed),395,800 G,20.72,1.3
2020-07-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.47
2020-07-15,vegetables and fruits,Garlic,105,KG,21.86,1.37
2020-07-15,vegetables and fruits,Onions (red),110,KG,5.79,0.36
2020-07-15,vegetables and fruits,Tomatoes,114,KG,6.84,0.43
2020-08-15,cereals and tubers,Pasta,112,KG,8.3,0.52
2020-08-15,cereals and tubers,Potatoes,83,KG,8.77,0.55
2020-08-15,cereals and tubers,Rice,52,KG,9.77,0.61
2020-08-15,cereals and tubers,Wheat flour,58,KG,6.66,0.42
2020-08-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.23,8.51
2020-08-15,milk and dairy,Cheese,414,KG,27.39,1.72
2020-08-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.61
2020-08-15,miscellaneous food,Sugar,97,KG,13.98,0.88
2020-08-15,oil and fats,Ghee (natural),107,KG,106.41,6.7
2020-08-15,oil and fats,Oil (maize),362,800 G,28.46,1.79
2020-08-15,oil and fats,Oil (mixed),395,800 G,20.65,1.3
2020-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.79,2
2020-08-15,pulses and nuts,Lentils,108,KG,18.55,1.17
2020-08-15,vegetables and fruits,Garlic,105,KG,23.03,1.45
2020-08-15,vegetables and fruits,Onions (red),110,KG,5.34,0.34
2020-08-15,vegetables and fruits,Tomatoes,114,KG,6.74,0.42
2020-09-15,cereals and tubers,Pasta,112,KG,8.3,0.53
2020-09-15,cereals and tubers,Rice,52,KG,9.68,0.62
2020-09-15,cereals and tubers,Wheat flour,58,KG,6.6,0.42
2020-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.42,8.62
2020-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.14,1.6
2020-09-15,miscellaneous food,Sugar,97,KG,13.97,0.89
2020-09-15,oil and fats,Oil (mixed),395,800 G,20.64,1.31
2020-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.71,2.02
2020-09-15,pulses and nuts,Lentils,108,KG,18.51,1.18
2020-09-15,vegetables and fruits,Garlic,105,KG,26.47,1.68
2020-09-15,vegetables and fruits,Onions (red),110,KG,5.49,0.35
2020-10-15,cereals and tubers,Pasta,112,KG,8.31,0.53
2020-10-15,cereals and tubers,Rice,52,KG,9.53,0.61
2020-10-15,"meat, fish and eggs",Eggs,92,Unit,1.56,0.1
2020-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,134.32,8.58
2020-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.92,1.66
2020-10-15,milk and dairy,Cheese (picon),319,8 pcs,9.77,0.62
2020-10-15,oil and fats,Ghee (natural),107,KG,106.86,6.83
2020-10-15,oil and fats,Oil (maize),362,800 G,28.46,1.82
2020-10-15,oil and fats,Oil (mixed),395,800 G,20.68,1.32
2020-10-15,oil and fats,Oil (sunflower),184,800 G,23.77,1.52
2020-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.38,2.01
2020-10-15,pulses and nuts,Lentils,108,KG,18.46,1.18
2020-10-15,vegetables and fruits,Onions (red),110,KG,5.64,0.36
2020-10-15,vegetables and fruits,Tomatoes,114,KG,6.88,0.44
2020-11-15,cereals and tubers,Pasta,112,KG,8.29,0.53
2020-11-15,cereals and tubers,Potatoes,83,KG,8.6,0.55
2020-11-15,cereals and tubers,Rice,52,KG,9.52,0.61
2020-11-15,cereals and tubers,Wheat flour,58,KG,6.62,0.43
2020-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.7,8.59
2020-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.37,1.63
2020-11-15,milk and dairy,Cheese,414,KG,27.76,1.78
2020-11-15,miscellaneous food,Sugar,97,KG,13.93,0.9
2020-11-15,oil and fats,Ghee (natural),107,KG,106.93,6.87
2020-11-15,oil and fats,Oil (maize),362,800 G,28.57,1.84
2020-11-15,oil and fats,Oil (mixed),395,800 G,20.66,1.33
2020-11-15,oil and fats,Oil (sunflower),184,800 G,23.92,1.54
2020-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.44,2.02
2020-11-15,pulses and nuts,Lentils,108,KG,18.57,1.19
2020-11-15,vegetables and fruits,Garlic,105,KG,29.88,1.92
2020-11-15,vegetables and fruits,Onions (red),110,KG,6.2,0.4
2020-11-15,vegetables and fruits,Tomatoes,114,KG,11.49,0.74
2020-12-15,cereals and tubers,Pasta,112,KG,8.44,0.54
2020-12-15,cereals and tubers,Potatoes,83,KG,8.17,0.52
2020-12-15,cereals and tubers,Rice,52,KG,9.49,0.61
2020-12-15,cereals and tubers,Wheat flour,58,KG,6.71,0.43
2020-12-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.49,8.52
2020-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.35,1.62
2020-12-15,milk and dairy,Cheese,414,KG,27.73,1.77
2020-12-15,milk and dairy,Cheese (picon),319,8 pcs,9.76,0.62
2020-12-15,miscellaneous food,Sugar,97,KG,13.94,0.89
2020-12-15,oil and fats,Ghee (natural),107,KG,106.98,6.83
2020-12-15,oil and fats,Oil (mixed),395,800 G,20.71,1.32
2020-12-15,oil and fats,Oil (sunflower),184,800 G,24.16,1.54
2020-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.33,2
2020-12-15,vegetables and fruits,Garlic,105,KG,31.24,1.99
2020-12-15,vegetables and fruits,Tomatoes,114,KG,9.26,0.59
2021-01-15,cereals and tubers,Pasta,112,KG,8.52,0.55
2021-01-15,cereals and tubers,Potatoes,83,KG,7.22,0.46
2021-01-15,cereals and tubers,Wheat flour,58,KG,6.71,0.43
2021-01-15,"meat, fish and eggs",Eggs,92,Unit,1.59,0.1
2021-01-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.51,8.55
2021-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.16,1.8
2021-01-15,milk and dairy,Cheese,414,KG,27.73,1.78
2021-01-15,milk and dairy,Cheese (picon),319,8 pcs,9.76,0.63
2021-01-15,oil and fats,Oil (maize),362,800 G,29.13,1.87
2021-01-15,oil and fats,Oil (sunflower),184,800 G,24.69,1.58
2021-01-15,pulses and nuts,Lentils,108,KG,18.68,1.2
2021-01-15,vegetables and fruits,Garlic,105,KG,32.83,2.1
2021-01-15,vegetables and fruits,Onions (red),110,KG,6.04,0.39
2021-01-15,vegetables and fruits,Tomatoes,114,KG,4.21,0.27
2021-01-15,cereals and tubers,Pasta,112,KG,8.52,0.55
2021-01-15,cereals and tubers,Rice,52,KG,9.49,0.61
2021-01-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,6.71,0.43
2021-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.59,0.1
2021-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,30.6,1.96
2021-01-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.76,0.63
2021-01-15,miscellaneous food,Sugar,97,KG,13.94,0.89
2021-01-15,oil and fats,Oil (cotton),172,800 G,20.92,1.34
2021-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.26,2
2021-01-15,pulses and nuts,Lentils,108,KG,24.92,1.6
2021-02-15,cereals and tubers,Pasta,112,KG,8.64,0.55
2021-02-15,cereals and tubers,Potatoes,83,KG,3.27,0.21
2021-02-15,cereals and tubers,Rice,52,KG,9.49,0.61
2021-02-15,cereals and tubers,Wheat flour,58,KG,7.6,0.49
2021-02-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1
2021-02-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.29,8.56
2021-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.24,1.81
2021-02-15,milk and dairy,Cheese,414,KG,27.77,1.78
2021-02-15,milk and dairy,Cheese (picon),319,8 pcs,9.84,0.63
2021-02-15,miscellaneous food,Sugar,97,KG,13.97,0.9
2021-02-15,oil and fats,Ghee (natural),107,KG,108.88,6.99
2021-02-15,oil and fats,Oil (maize),362,800 G,30.57,1.96
2021-02-15,oil and fats,Oil (mixed),395,800 G,20.99,1.35
2021-02-15,oil and fats,Oil (sunflower),184,800 G,25.44,1.63
2021-02-15,pulses and nuts,Lentils,108,KG,18.68,1.2
2021-02-15,vegetables and fruits,Garlic,105,KG,34.92,2.24
2021-02-15,vegetables and fruits,Onions (red),110,KG,6.02,0.39
2021-02-15,vegetables and fruits,Tomatoes,114,KG,3.49,0.22
2021-02-15,cereals and tubers,Pasta,112,KG,8.64,0.55
2021-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.6,0.49
2021-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.6,0.1
2021-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,30.91,1.99
2021-02-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,28.24,1.81
2021-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.84,0.63
2021-02-15,miscellaneous food,Sugar,97,KG,13.97,0.9
2021-02-15,oil and fats,Oil (cotton),172,800 G,20.99,1.35
2021-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,30.01,1.93
2021-02-15,pulses and nuts,Lentils,108,KG,24.94,1.6
2021-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,5.74,0.37
2021-02-15,vegetables and fruits,Tomatoes,114,KG,3.49,0.22
2021-03-15,cereals and tubers,Pasta,112,KG,8.74,0.56
2021-03-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1
2021-03-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.54,1.95
2021-03-15,milk and dairy,Cheese,414,KG,27.89,1.78
2021-03-15,miscellaneous food,Sugar,97,KG,13.92,0.89
2021-03-15,oil and fats,Ghee (natural),107,KG,108.32,6.92
2021-03-15,oil and fats,Oil (maize),362,800 G,31.44,2.01
2021-03-15,oil and fats,Oil (mixed),395,800 G,21.53,1.37
2021-03-15,oil and fats,Oil (sunflower),184,800 G,26.56,1.7
2021-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,29.28,1.87
2021-03-15,pulses and nuts,Lentils,108,KG,18.71,1.19
2021-03-15,vegetables and fruits,Garlic,105,KG,29.69,1.9
2021-03-15,vegetables and fruits,Onions (red),110,KG,6.07,0.39
2021-03-15,cereals and tubers,Pasta,112,KG,8.74,0.56
2021-03-15,"meat, fish and eggs",Fish (tilapia),405,KG,30.99,1.98
2021-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,30.54,1.95
2021-03-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.83,0.63
2021-03-15,miscellaneous food,Sugar,97,KG,13.92,0.89
2021-03-15,oil and fats,Oil (cotton),172,800 G,21.53,1.37
2021-03-15,pulses and nuts,Lentils,108,KG,27.65,1.77
2021-03-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,5.93,0.38
2021-03-15,vegetables and fruits,Tomatoes,114,KG,3.62,0.23
2021-04-15,cereals and tubers,Pasta,112,KG,8.74,0.56
2021-04-15,cereals and tubers,Rice,52,KG,9.51,0.61
2021-04-15,cereals and tubers,Wheat flour,58,KG,7.66,0.49
2021-04-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1
2021-04-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.87,8.56
2021-04-15,milk and dairy,Cheese (picon),319,8 pcs,9.83,0.63
2021-04-15,oil and fats,Oil (maize),362,800 G,31.85,2.04
2021-04-15,oil and fats,Oil (mixed),395,800 G,21.81,1.4
2021-04-15,oil and fats,Oil (sunflower),184,800 G,26.99,1.73
2021-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.51,1.82
2021-04-15,pulses and nuts,Lentils,108,KG,18.67,1.19
2021-04-15,vegetables and fruits,Onions (red),110,KG,6.06,0.39
2021-04-15,vegetables and fruits,Tomatoes,114,KG,4.19,0.27
2021-04-15,cereals and tubers,Pasta,112,KG,8.74,0.56
2021-04-15,cereals and tubers,Rice,52,KG,9.51,0.61
2021-04-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.66,0.49
2021-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.6,0.1
2021-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,33.21,2.12
2021-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.83,0.63
2021-04-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95
2021-04-15,oil and fats,Oil (cotton),172,800 G,21.81,1.4
2021-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.51,1.82
2021-04-15,pulses and nuts,Lentils,108,KG,27.61,1.77
2021-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,7.78,0.5
2021-04-15,vegetables and fruits,Tomatoes,114,KG,4.19,0.27
2021-05-15,cereals and tubers,Pasta,112,KG,8.79,0.56
2021-05-15,cereals and tubers,Potatoes,83,KG,4.96,0.32
2021-05-15,cereals and tubers,Rice,52,KG,9.51,0.61
2021-05-15,cereals and tubers,Wheat flour,58,KG,7.66,0.49
2021-05-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1
2021-05-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.98,8.54
2021-05-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,32.93,2.1
2021-05-15,milk and dairy,Cheese,414,KG,28.29,1.8
2021-05-15,milk and dairy,Cheese (picon),319,8 pcs,9.83,0.63
2021-05-15,miscellaneous food,Sugar,97,KG,13.92,0.89
2021-05-15,oil and fats,Ghee (natural),107,KG,108.75,6.93
2021-05-15,oil and fats,Oil (maize),362,800 G,31.85,2.03
2021-05-15,oil and fats,Oil (mixed),395,800 G,21.81,1.39
2021-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.08,1.79
2021-05-15,vegetables and fruits,Garlic,105,KG,32.68,2.08
2021-05-15,vegetables and fruits,Onions (red),110,KG,5.44,0.35
2021-05-15,vegetables and fruits,Tomatoes,114,KG,5.34,0.34
2021-05-15,cereals and tubers,Rice,52,KG,9.51,0.61
2021-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.66,0.49
2021-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.6,0.1
2021-05-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,32.93,2.1
2021-05-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.83,0.63
2021-05-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95
2021-05-15,vegetables and fruits,Tomatoes,114,KG,5.34,0.34
2021-06-15,cereals and tubers,Potatoes,83,KG,5.01,0.32
2021-06-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,31.9,2.04
2021-06-15,milk and dairy,Cheese (picon),319,8 pcs,9.84,0.63
2021-06-15,oil and fats,Ghee (natural),107,KG,108.77,6.95
2021-06-15,oil and fats,Oil (maize),362,800 G,32.24,2.06
2021-06-15,oil and fats,Oil (sunflower),184,800 G,27.42,1.75
2021-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.78,1.78
2021-06-15,pulses and nuts,Lentils,108,KG,18.89,1.21
2021-06-15,vegetables and fruits,Onions (red),110,KG,5.41,0.35
2021-06-15,vegetables and fruits,Tomatoes,114,KG,4.72,0.3
2021-06-15,cereals and tubers,Rice,52,KG,9.49,0.61
2021-06-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.64,0.49
2021-06-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.61,0.1
2021-06-15,"meat, fish and eggs",Fish (tilapia),405,KG,29.32,1.87
2021-06-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,31.9,2.04
2021-06-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95
2021-06-15,miscellaneous food,Sugar,97,KG,13.92,0.89
2021-06-15,oil and fats,Oil (cotton),172,800 G,21.97,1.4
2021-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.78,1.78
2021-07-15,cereals and tubers,Pasta,112,KG,8.81,0.56
2021-07-15,cereals and tubers,Potatoes,83,KG,6.86,0.44
2021-07-15,cereals and tubers,Wheat flour,58,KG,7.66,0.49
2021-07-15,"meat, fish and eggs",Eggs,92,Unit,1.62,0.1
2021-07-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.18,8.63
2021-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,32.19,2.05
2021-07-15,milk and dairy,Cheese,414,KG,28.77,1.84
2021-07-15,milk and dairy,Cheese (picon),319,8 pcs,10.02,0.64
2021-07-15,oil and fats,Ghee (natural),107,KG,108.78,6.94
2021-07-15,oil and fats,Oil (maize),362,800 G,32.7,2.09
2021-07-15,oil and fats,Oil (mixed),395,800 G,21.97,1.4
2021-07-15,oil and fats,Oil (sunflower),184,800 G,27.8,1.77
2021-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,22.91,1.46
2021-07-15,pulses and nuts,Lentils,108,KG,18.28,1.17
2021-07-15,vegetables and fruits,Garlic,105,KG,28.81,1.84
2021-07-15,vegetables and fruits,Onions (red),110,KG,5.4,0.34
2021-07-15,vegetables and fruits,Tomatoes,114,KG,4.47,0.29
2021-07-15,cereals and tubers,Pasta,112,KG,8.81,0.56
2021-07-15,cereals and tubers,Rice,52,KG,9.09,0.58
2021-07-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.66,0.49
2021-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,10.02,0.64
2021-07-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95
2021-07-15,miscellaneous food,Sugar,97,KG,13.92,0.89
2021-07-15,oil and fats,Oil (cotton),172,800 G,21.97,1.4
2021-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,22.91,1.46
2021-07-15,pulses and nuts,Lentils,108,KG,26.98,1.72
2021-07-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,7.92,0.51
2021-08-15,cereals and tubers,Pasta,112,KG,9,0.58
2021-08-15,cereals and tubers,Potatoes,83,KG,7.81,0.5
2021-08-15,cereals and tubers,Rice,52,KG,9.09,0.58
2021-08-15,cereals and tubers,Wheat flour,58,KG,7.75,0.5
2021-08-15,"meat, fish and eggs",Eggs,92,Unit,1.62,0.1
2021-08-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.18,8.64
2021-08-15,milk and dairy,Cheese (picon),319,8 pcs,10.07,0.64
2021-08-15,miscellaneous food,Sugar,97,KG,13.83,0.88
2021-08-15,oil and fats,Oil (maize),362,800 G,32.7,2.09
2021-08-15,oil and fats,Oil (mixed),395,800 G,21.97,1.4
2021-08-15,pulses and nuts,Lentils,108,KG,18.46,1.18
2021-08-15,vegetables and fruits,Onions (red),110,KG,5.29,0.34
2021-08-15,vegetables and fruits,Tomatoes,114,KG,4.99,0.32
2021-08-15,cereals and tubers,Pasta,112,KG,9,0.58
2021-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,29.38,1.88
2021-08-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,29.32,1.87
2021-08-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95
2021-08-15,miscellaneous food,Sugar,97,KG,13.83,0.88
2021-08-15,oil and fats,Oil (cotton),172,800 G,21.97,1.4
2021-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,22.79,1.46
2021-08-15,pulses and nuts,Lentils,108,KG,24.65,1.58
2021-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,8.34,0.53
2021-08-15,vegetables and fruits,Tomatoes,114,KG,6.35,0.41
2021-09-15,cereals and tubers,Pasta,112,KG,9.01,0.57
2021-09-15,cereals and tubers,Potatoes,83,KG,9.32,0.59
2021-09-15,cereals and tubers,Rice,52,KG,9.09,0.58
2021-09-15,cereals and tubers,Wheat flour,58,KG,7.82,0.5
2021-09-15,"meat, fish and eggs",Eggs,92,Unit,1.62,0.1
2021-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,139.71,8.92
2021-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.15,1.92
2021-09-15,miscellaneous food,Sugar,97,KG,13.83,0.88
2021-09-15,oil and fats,Oil (mixed),395,800 G,21.97,1.4
2021-09-15,oil and fats,Oil (sunflower),184,800 G,27.9,1.78
2021-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,22.67,1.45
2021-09-15,vegetables and fruits,Garlic,105,KG,29.86,1.91
2021-09-15,vegetables and fruits,Onions (red),110,KG,5.42,0.35
2021-09-15,vegetables and fruits,Tomatoes,114,KG,9.29,0.59
2021-09-15,cereals and tubers,Rice,52,KG,9.09,0.58
2021-09-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.82,0.5
2021-09-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.62,0.1
2021-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,30.15,1.92
2021-09-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,12.23,0.78
2021-09-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95
2021-09-15,miscellaneous food,Sugar,97,KG,13.83,0.88
2021-09-15,oil and fats,Oil (cotton),172,800 G,21.97,1.4
2021-09-15,vegetables and fruits,Tomatoes,114,KG,6.6,0.42
2021-10-15,cereals and tubers,Pasta,112,KG,9.04,0.58
2021-10-15,cereals and tubers,Potatoes,83,KG,9.52,0.61
2021-10-15,cereals and tubers,Wheat flour,58,KG,7.95,0.51
2021-10-15,"meat, fish and eggs",Eggs,92,Unit,1.73,0.11
2021-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,142.41,9.08
2021-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,33.75,2.15
2021-10-15,milk and dairy,Cheese (picon),319,8 pcs,13.61,0.87
2021-10-15,miscellaneous food,Sugar,97,KG,13.83,0.88
2021-10-15,oil and fats,Ghee (natural),107,KG,103.7,6.61
2021-10-15,oil and fats,Oil (maize),362,800 G,32.96,2.1
2021-10-15,oil and fats,Oil (mixed),395,800 G,21,1.34
2021-10-15,oil and fats,Oil (sunflower),184,800 G,28.18,1.8
2021-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,22.75,1.45
2021-10-15,pulses and nuts,Lentils,108,KG,19.81,1.26
2021-10-15,vegetables and fruits,Tomatoes,114,KG,8.3,0.53
2021-10-15,cereals and tubers,Pasta,112,KG,9.04,0.58
2021-10-15,cereals and tubers,Rice,52,KG,8.71,0.56
2021-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.95,0.51
2021-10-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.73,0.11
2021-10-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,33.75,2.15
2021-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,13.61,0.87
2021-10-15,miscellaneous food,Sugar,97,KG,13.83,0.88
2021-10-15,oil and fats,Oil (cotton),172,800 G,21,1.34
2021-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,22.75,1.45
2021-10-15,pulses and nuts,Lentils,108,KG,20.07,1.28
2021-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,7.56,0.48
2021-11-15,cereals and tubers,Potatoes,83,KG,9.13,0.58
2021-11-15,cereals and tubers,Rice,52,KG,9.07,0.58
2021-11-15,"meat, fish and eggs",Eggs,92,Unit,1.75,0.11
2021-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,146.63,9.32
2021-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,31.28,1.99
2021-11-15,milk and dairy,Cheese,414,KG,30.35,1.93
2021-11-15,milk and dairy,Cheese (picon),319,8 pcs,14.05,0.89
2021-11-15,oil and fats,Ghee (natural),107,KG,105.23,6.69
2021-11-15,oil and fats,Oil (maize),362,800 G,34.94,2.22
2021-11-15,oil and fats,Oil (mixed),395,800 G,25,1.59
2021-11-15,oil and fats,Oil (sunflower),184,800 G,29.98,1.91
2021-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,23.4,1.49
2021-11-15,pulses and nuts,Lentils,108,KG,21.39,1.36
2021-11-15,vegetables and fruits,Garlic,105,KG,30.82,1.96
2021-11-15,vegetables and fruits,Onions (red),110,KG,5.57,0.35
2021-11-15,vegetables and fruits,Tomatoes,114,KG,5.4,0.34
2021-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.75,0.11
2021-11-15,"meat, fish and eggs",Fish (tilapia),405,KG,29.8,1.89
2021-11-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,31.28,1.99
2021-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,14.05,0.89
2021-11-15,milk and dairy,Milk (fresh),758,KG,12.49,0.79
2021-11-15,miscellaneous food,Sugar,97,KG,11.39,0.72
2021-11-15,oil and fats,Oil (cotton),172,800 G,25,1.59
2021-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,23.4,1.49
2021-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,6.98,0.44
2021-11-15,vegetables and fruits,Tomatoes,114,KG,5.4,0.34
2021-12-15,cereals and tubers,Pasta,112,KG,9.51,0.6
2021-12-15,cereals and tubers,Potatoes,83,KG,8.02,0.51
2021-12-15,cereals and tubers,Rice,52,KG,9.21,0.59
2021-12-15,cereals and tubers,Wheat flour,58,KG,8.63,0.55
2021-12-15,"meat, fish and eggs",Eggs,92,Unit,1.71,0.11
2021-12-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,148.54,9.45
2021-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,29.56,1.88
2021-12-15,milk and dairy,Cheese,414,KG,30.6,1.95
2021-12-15,milk and dairy,Cheese (picon),319,8 pcs,14.24,0.91
2021-12-15,oil and fats,Ghee (natural),107,KG,105.9,6.74
2021-12-15,oil and fats,Oil (maize),362,800 G,35.96,2.29
2021-12-15,oil and fats,Oil (mixed),395,800 G,21.45,1.36
2021-12-15,oil and fats,Oil (sunflower),184,800 G,30.77,1.96
2021-12-15,pulses and nuts,Lentils,108,KG,21.87,1.39
2021-12-15,vegetables and fruits,Garlic,105,KG,30.01,1.91
2021-12-15,vegetables and fruits,Onions (red),110,KG,5.21,0.33
2021-12-15,vegetables and fruits,Tomatoes,114,KG,4.11,0.26
2021-12-15,cereals and tubers,Pasta,112,KG,9.51,0.6
2021-12-15,cereals and tubers,Rice,52,KG,9.21,0.59
2021-12-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,8.63,0.55
2021-12-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.71,0.11
2021-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,29.43,1.87
2021-12-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,29.56,1.88
2021-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,14.24,0.91
