date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg)
2020-04-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.72,1.95,239,27.0,0.0,14.0,1.3
2020-04-15,milk and dairy,Cheese,414,KG,27.02,1.71,402,25.0,1.3,33.0,0.7
2020-04-15,miscellaneous food,Sugar,97,KG,14.01,0.89,387,0.0,100.0,0.0,0.1
2020-04-15,oil and fats,Oil (maize),362,800 G,28.46,1.8,884,0.0,0.0,100.0,0.0
2020-04-15,oil and fats,Oil (mixed),395,800 G,20.72,1.31,884,0.0,0.0,100.0,0.0
2020-04-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.48,884,0.0,0.0,100.0,0.0
2020-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,33.99,2.16,341,26.0,58.0,1.5,6.7
2020-04-15,pulses and nuts,Lentils,108,KG,18.54,1.18,353,25.0,60.0,1.1,7.5
2020-04-15,vegetables and fruits,Garlic,105,KG,23.56,1.49,149,6.4,33.0,0.5,1.7
2020-04-15,vegetables and fruits,Onions (red),110,KG,9.82,0.62,40,1.1,9.0,0.1,0.2
2020-04-15,vegetables and fruits,Tomatoes,114,KG,7.93,0.5,18,0.9,3.9,0.2,0.3
2020-05-15,cereals and tubers,Pasta,112,KG,8.07,0.51,370,13.0,75.0,1.5,1.3
2020-05-15,cereals and tubers,Rice,52,KG,9.92,0.63,360,7.0,80.0,0.6,0.8
2020-05-15,cereals and tubers,Wheat flour,58,KG,6.67,0.43,364,10.0,76.0,1.0,1.2
2020-05-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.11,155,13.0,1.1,11.0,1.2
2020-05-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.68,8.65,215,28.0,0.0,10.0,3.0
2020-05-15,milk and dairy,Cheese,414,KG,27.02,1.72,402,25.0,1.3,33.0,0.7
2020-05-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.62,300,10.0,5.0,26.0,0.1
2020-05-15,oil and fats,Oil (maize),362,800 G,28.46,1.81,884,0.0,0.0,100.0,0.0
2020-05-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.49,884,0.0,0.0,100.0,0.0
2020-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,33.21,2.12,341,26.0,58.0,1.5,6.7
2020-05-15,pulses and nuts,Lentils,108,KG,18.54,1.18,353,25.0,60.0,1.1,7.5
2020-05-15,vegetables and fruits,Garlic,105,KG,18.16,1.16,149,6.4,33.0,0.5,1.7
2020-05-15,vegetables and fruits,Tomatoes,114,KG,7.16,0.46,18,0.9,3.9,0.2,0.3
2020-06-15,cereals and tubers,Pasta,112,KG,8.21,0.51,370,13.0,75.0,1.5,1.3
2020-06-15,cereals and tubers,Potatoes,83,KG,8.19,0.51,77,2.0,17.0,0.1,0.8
2020-06-15,cereals and tubers,Rice,52,KG,9.96,0.62,360,7.0,80.0,0.6,0.8
2020-06-15,cereals and tubers,Wheat flour,58,KG,6.61,0.41,364,10.0,76.0,1.0,1.2
2020-06-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,136.1,8.43,215,28.0,0.0,10.0,3.0
2020-06-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,29.23,1.81,239,27.0,0.0,14.0,1.3
2020-06-15,oil and fats,Ghee (natural),107,KG,106.22,6.58,883,0.0,0.0,99.8,0.0
2020-06-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.45,884,0.0,0.0,100.0,0.0
2020-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,32.98,2.04,341,26.0,58.0,1.5,6.7
2020-06-15,pulses and nuts,Lentils,108,KG,18.42,1.14,353,25.0,60.0,1.1,7.5
2020-07-15,cereals and tubers,Pasta,112,KG,8.21,0.52,370,13.0,75.0,1.5,1.3
2020-07-15,cereals and tubers,Potatoes,83,KG,8.64,0.54,77,2.0,17.0,0.1,0.8
2020-07-15,cereals and tubers,Rice,52,KG,9.88,0.62,360,7.0,80.0,0.6,0.8
2020-07-15,cereals and tubers,Wheat flour,58,KG,6.54,0.41,364,10.0,76.0,1.0,1.2
2020-07-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,136.66,8.58,215,28.0,0.0,10.0,3.0
2020-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.86,1.81,239,27.0,0.0,14.0,1.3
2020-07-15,milk and dairy,Cheese,414,KG,27.14,1.7,402,25.0,1.3,33.0,0.7
2020-07-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.61,300,10.0,5.0,26.0,0.1
2020-07-15,miscellaneous food,Sugar,97,KG,14.01,0.88,387,0.0,100.0,0.0,0.1
2020-07-15,oil and fats,Ghee (natural),107,KG,106.34,6.68,883,0.0,0.0,99.8,0.0
2020-07-15,oil and fats,Oil (maize),362,800 G,28.46,1.79,884,0.0,0.0,100.0,0.0
2020-07-15,oil and fats,Oil (mixed),395,800 G,20.72,1.3,884,0.0,0.0,100.0,0.0
2020-07-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.47,884,0.0,0.0,100.0,0.0
2020-07-15,vegetables and fruits,Garlic,105,KG,21.86,1.37,149,6.4,33.0,0.5,1.7
2020-07-15,vegetables and fruits,Onions (red),110,KG,5.79,0.36,40,1.1,9.0,0.1,0.2
2020-07-15,vegetables and fruits,Tomatoes,114,KG,6.84,0.43,18,0.9,3.9,0.2,0.3
2020-08-15,cereals and tubers,Pasta,112,KG,8.3,0.52,370,13.0,75.0,1.5,1.3
2020-08-15,cereals and tubers,Potatoes,83,KG,8.77,0.55,77,2.0,17.0,0.1,0.8
2020-08-15,cereals and tubers,Rice,52,KG,9.77,0.61,360,7.0,80.0,0.6,0.8
2020-08-15,cereals and tubers,Wheat flour,58,KG,6.66,0.42,364,10.0,76.0,1.0,1.2
2020-08-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.23,8.51,215,28.0,0.0,10.0,3.0
2020-08-15,milk and dairy,Cheese,414,KG,27.39,1.72,402,25.0,1.3,33.0,0.7
2020-08-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.61,300,10.0,5.0,26.0,0.1
2020-08-15,miscellaneous food,Sugar,97,KG,13.98,0.88,387,0.0,100.0,0.0,0.1
2020-08-15,oil and fats,Ghee (natural),107,KG,106.41,6.7,883,0.0,0.0,99.8,0.0
2020-08-15,oil and fats,Oil (maize),362,800 G,28.46,1.79,884,0.0,0.0,100.0,0.0
2020-08-15,oil and fats,Oil (mixed),395,800 G,20.65,1.3,884,0.0,0.0,100.0,0.0
2020-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.79,2.0,341,26.0,58.0,1.5,6.7
2020-08-15,pulses and nuts,Lentils,108,KG,18.55,1.17,353,25.0,60.0,1.1,7.5
2020-08-15,vegetables and fruits,Garlic,105,KG,23.03,1.45,149,6.4,33.0,0.5,1.7
2020-08-15,vegetables and fruits,Onions (red),110,KG,5.34,0.34,40,1.1,9.0,0.1,0.2
2020-08-15,vegetables and fruits,Tomatoes,114,KG,6.74,0.42,18,0.9,3.9,0.2,0.3
2020-09-15,cereals and tubers,Pasta,112,KG,8.3,0.53,370,13.0,75.0,1.5,1.3
2020-09-15,cereals and tubers,Rice,52,KG,9.68,0.62,360,7.0,80.0,0.6,0.8
2020-09-15,cereals and tubers,Wheat flour,58,KG,6.6,0.42,364,10.0,76.0,1.0,1.2
2020-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.42,8.62,215,28.0,0.0,10.0,3.0
2020-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.14,1.6,239,27.0,0.0,14.0,1.3
2020-09-15,miscellaneous food,Sugar,97,KG,13.97,0.89,387,0.0,100.0,0.0,0.1
2020-09-15,oil and fats,Oil (mixed),395,800 G,20.64,1.31,884,0.0,0.0,100.0,0.0
2020-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.71,2.02,341,26.0,58.0,1.5,6.7
2020-09-15,pulses and nuts,Lentils,108,KG,18.51,1.18,353,25.0,60.0,1.1,7.5
2020-09-15,vegetables and fruits,Garlic,105,KG,26.47,1.68,149,6.4,33.0,0.5,1.7
2020-09-15,vegetables and fruits,Onions (red),110,KG,5.49,0.35,40,1.1,9.0,0.1,0.2
2020-10-15,cereals and tubers,Pasta,112,KG,8.31,0.53,370,13.0,75.0,1.5,1.3
2020-10-15,cereals and tubers,Rice,52,KG,9.53,0.61,360,7.0,80.0,0.6,0.8
2020-10-15,"meat, fish and eggs",Eggs,92,Unit,1.56,0.1,155,13.0,1.1,11.0,1.2
2020-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,134.32,8.58,215,28.0,0.0,10.0,3.0
2020-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.92,1.66,239,27.0,0.0,14.0,1.3
2020-10-15,milk and dairy,Cheese (picon),319,8 pcs,9.77,0.62,300,10.0,5.0,26.0,0.1
2020-10-15,oil and fats,Ghee (natural),107,KG,106.86,6.83,883,0.0,0.0,99.8,0.0
2020-10-15,oil and fats,Oil (maize),362,800 G,28.46,1.82,884,0.0,0.0,100.0,0.0
2020-10-15,oil and fats,Oil (mixed),395,800 G,20.68,1.32,884,0.0,0.0,100.0,0.0
2020-10-15,oil and fats,Oil (sunflower),184,800 G,23.77,1.52,884,0.0,0.0,100.0,0.0
2020-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.38,2.01,341,26.0,58.0,1.5,6.7
2020-10-15,pulses and nuts,Lentils,108,KG,18.46,1.18,353,25.0,60.0,1.1,7.5
2020-10-15,vegetables and fruits,Onions (red),110,KG,5.64,0.36,40,1.1,9.0,0.1,0.2
2020-10-15,vegetables and fruits,Tomatoes,114,KG,6.88,0.44,18,0.9,3.9,0.2,0.3
2020-11-15,cereals and tubers,Pasta,112,KG,8.29,0.53,370,13.0,75.0,1.5,1.3
2020-11-15,cereals and tubers,Potatoes,83,KG,8.6,0.55,77,2.0,17.0,0.1,0.8
2020-11-15,cereals and tubers,Rice,52,KG,9.52,0.61,360,7.0,80.0,0.6,0.8
2020-11-15,cereals and tubers,Wheat flour,58,KG,6.62,0.43,364,10.0,76.0,1.0,1.2
2020-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.7,8.59,215,28.0,0.0,10.0,3.0
2020-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.37,1.63,239,27.0,0.0,14.0,1.3
2020-11-15,milk and dairy,Cheese,414,KG,27.76,1.78,402,25.0,1.3,33.0,0.7
2020-11-15,miscellaneous food,Sugar,97,KG,13.93,0.9,387,0.0,100.0,0.0,0.1
2020-11-15,oil and fats,Ghee (natural),107,KG,106.93,6.87,883,0.0,0.0,99.8,0.0
2020-11-15,oil and fats,Oil (maize),362,800 G,28.57,1.84,884,0.0,0.0,100.0,0.0
2020-11-15,oil and fats,Oil (mixed),395,800 G,20.66,1.33,884,0.0,0.0,100.0,0.0
2020-11-15,oil and fats,Oil (sunflower),184,800 G,23.92,1.54,884,0.0,0.0,100.0,0.0
2020-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.44,2.02,341,26.0,58.0,1.5,6.7
2020-11-15,pulses and nuts,Lentils,108,KG,18.57,1.19,353,25.0,60.0,1.1,7.5
2020-11-15,vegetables and fruits,Garlic,105,KG,29.88,1.92,149,6.4,33.0,0.5,1.7
2020-11-15,vegetables and fruits,Onions (red),110,KG,6.2,0.4,40,1.1,9.0,0.1,0.2
2020-11-15,vegetables and fruits,Tomatoes,114,KG,11.49,0.74,18,0.9,3.9,0.2,0.3
2020-12-15,cereals and tubers,Pasta,112,KG,8.44,0.54,370,13.0,75.0,1.5,1.3
2020-12-15,cereals and tubers,Potatoes,83,KG,8.17,0.52,77,2.0,17.0,0.1,0.8
2020-12-15,cereals and tubers,Rice,52,KG,9.49,0.61,360,7.0,80.0,0.6,0.8
2020-12-15,cereals and tubers,Wheat flour,58,KG,6.71,0.43,364,10.0,76.0,1.0,1.2
2020-12-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.49,8.52,215,28.0,0.0,10.0,3.0
2020-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.35,1.62,239,27.0,0.0,14.0,1.3
2020-12-15,milk and dairy,Cheese,414,KG,27.73,1.77,402,25.0,1.3,33.0,0.7
2020-12-15,milk and dairy,Cheese (picon),319,8 pcs,9.76,0.62,300,10.0,5.0,26.0,0.1
2020-12-15,miscellaneous food,Sugar,97,KG,13.94,0.89,387,0.0,100.0,0.0,0.1
2020-12-15,oil and fats,Ghee (natural),107,KG,106.98,6.83,883,0.0,0.0,99.8,0.0
2020-12-15,oil and fats,Oil (mixed),395,800 G,20.71,1.32,884,0.0,0.0,100.0,0.0
2020-12-15,oil and fats,Oil (sunflower),184,800 G,24.16,1.54,884,0.0,0.0,100.0,0.0
2020-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.33,2.0,341,26.0,58.0,1.5,6.7
2020-12-15,vegetables and fruits,Garlic,105,KG,31.24,1.99,149,6.4,33.0,0.5,1.7
2020-12-15,vegetables and fruits,Tomatoes,114,KG,9.26,0.59,18,0.9,3.9,0.2,0.3
2021-01-15,cereals and tubers,Pasta,112,KG,8.52,0.55,370,13.0,75.0,1.5,1.3
2021-01-15,cereals and tubers,Potatoes,83,KG,7.22,0.46,77,2.0,17.0,0.1,0.8
2021-01-15,cereals and tubers,Wheat flour,58,KG,6.71,0.43,364,10.0,76.0,1.0,1.2
2021-01-15,"meat, fish and eggs",Eggs,92,Unit,1.59,0.1,155,13.0,1.1,11.0,1.2
2021-01-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.51,8.55,215,28.0,0.0,10.0,3.0
2021-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.16,1.8,239,27.0,0.0,14.0,1.3
2021-01-15,milk and dairy,Cheese,414,KG,27.73,1.78,402,25.0,1.3,33.0,0.7
2021-01-15,milk and dairy,Cheese (picon),319,8 pcs,9.76,0.63,300,10.0,5.0,26.0,0.1
2021-01-15,oil and fats,Oil (maize),362,800 G,29.13,1.87,884,0.0,0.0,100.0,0.0
2021-01-15,oil and fats,Oil (sunflower),184,800 G,24.69,1.58,884,0.0,0.0,100.0,0.0
2021-01-15,pulses and nuts,Lentils,108,KG,18.68,1.2,353,25.0,60.0,1.1,7.5
2021-01-15,vegetables and fruits,Garlic,105,KG,32.83,2.1,149,6.4,33.0,0.5,1.7
2021-01-15,vegetables and fruits,Onions (red),110,KG,6.04,0.39,40,1.1,9.0,0.1,0.2
2021-01-15,vegetables and fruits,Tomatoes,114,KG,4.21,0.27,18,0.9,3.9,0.2,0.3
2021-01-15,cereals and tubers,Pasta,112,KG,8.52,0.55,370,13.0,75.0,1.5,1.3
2021-01-15,cereals and tubers,Rice,52,KG,9.49,0.61,360,7.0,80.0,0.6,0.8
2021-01-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,6.71,0.43,364,10.5,74.0,1.2,1.1
2021-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.59,0.1,143,12.6,0.7,9.5,1.1
2021-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,30.6,1.96,128,26.0,0.0,3.0,0.6
2021-01-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.76,0.63,310,11.0,4.0,28.0,0.1
2021-01-15,miscellaneous food,Sugar,97,KG,13.94,0.89,387,0.0,100.0,0.0,0.1
2021-01-15,oil and fats,Oil (cotton),172,800 G,20.92,1.34,884,0.0,0.0,100.0,0.0
2021-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,31.26,2.0,341,26.0,58.0,1.5,6.7
2021-01-15,pulses and nuts,Lentils,108,KG,24.92,1.6,353,25.0,60.0,1.1,7.5
2021-02-15,cereals and tubers,Pasta,112,KG,8.64,0.55,370,13.0,75.0,1.5,1.3
2021-02-15,cereals and tubers,Potatoes,83,KG,3.27,0.21,77,2.0,17.0,0.1,0.8
2021-02-15,cereals and tubers,Rice,52,KG,9.49,0.61,360,7.0,80.0,0.6,0.8
2021-02-15,cereals and tubers,Wheat flour,58,KG,7.6,0.49,364,10.0,76.0,1.0,1.2
2021-02-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1,155,13.0,1.1,11.0,1.2
2021-02-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.29,8.56,215,28.0,0.0,10.0,3.0
2021-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.24,1.81,239,27.0,0.0,14.0,1.3
2021-02-15,milk and dairy,Cheese,414,KG,27.77,1.78,402,25.0,1.3,33.0,0.7
2021-02-15,milk and dairy,Cheese (picon),319,8 pcs,9.84,0.63,300,10.0,5.0,26.0,0.1
2021-02-15,miscellaneous food,Sugar,97,KG,13.97,0.9,387,0.0,100.0,0.0,0.1
2021-02-15,oil and fats,Ghee (natural),107,KG,108.88,6.99,883,0.0,0.0,99.8,0.0
2021-02-15,oil and fats,Oil (maize),362,800 G,30.57,1.96,884,0.0,0.0,100.0,0.0
2021-02-15,oil and fats,Oil (mixed),395,800 G,20.99,1.35,884,0.0,0.0,100.0,0.0
2021-02-15,oil and fats,Oil (sunflower),184,800 G,25.44,1.63,884,0.0,0.0,100.0,0.0
2021-02-15,pulses and nuts,Lentils,108,KG,18.68,1.2,353,25.0,60.0,1.1,7.5
2021-02-15,vegetables and fruits,Garlic,105,KG,34.92,2.24,149,6.4,33.0,0.5,1.7
2021-02-15,vegetables and fruits,Onions (red),110,KG,6.02,0.39,40,1.1,9.0,0.1,0.2
2021-02-15,vegetables and fruits,Tomatoes,114,KG,3.49,0.22,18,0.9,3.9,0.2,0.3
2021-02-15,cereals and tubers,Pasta,112,KG,8.64,0.55,370,13.0,75.0,1.5,1.3
2021-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.6,0.49,364,10.5,74.0,1.2,1.1
2021-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.6,0.1,143,12.6,0.7,9.5,1.1
2021-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,30.91,1.99,128,26.0,0.0,3.0,0.6
2021-02-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,28.24,1.81,215,18.0,0.0,15.0,1.0
2021-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.84,0.63,310,11.0,4.0,28.0,0.1
2021-02-15,miscellaneous food,Sugar,97,KG,13.97,0.9,387,0.0,100.0,0.0,0.1
2021-02-15,oil and fats,Oil (cotton),172,800 G,20.99,1.35,884,0.0,0.0,100.0,0.0
2021-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,30.01,1.93,341,26.0,58.0,1.5,6.7
2021-02-15,pulses and nuts,Lentils,108,KG,24.94,1.6,353,25.0,60.0,1.1,7.5
2021-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,5.74,0.37,15,0.7,3.6,0.1,0.3
2021-02-15,vegetables and fruits,Tomatoes,114,KG,3.49,0.22,18,0.9,3.9,0.2,0.3
2021-03-15,cereals and tubers,Pasta,112,KG,8.74,0.56,370,13.0,75.0,1.5,1.3
2021-03-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1,155,13.0,1.1,11.0,1.2
2021-03-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.54,1.95,239,27.0,0.0,14.0,1.3
2021-03-15,milk and dairy,Cheese,414,KG,27.89,1.78,402,25.0,1.3,33.0,0.7
2021-03-15,miscellaneous food,Sugar,97,KG,13.92,0.89,387,0.0,100.0,0.0,0.1
2021-03-15,oil and fats,Ghee (natural),107,KG,108.32,6.92,883,0.0,0.0,99.8,0.0
2021-03-15,oil and fats,Oil (maize),362,800 G,31.44,2.01,884,0.0,0.0,100.0,0.0
2021-03-15,oil and fats,Oil (mixed),395,800 G,21.53,1.37,884,0.0,0.0,100.0,0.0
2021-03-15,oil and fats,Oil (sunflower),184,800 G,26.56,1.7,884,0.0,0.0,100.0,0.0
2021-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,29.28,1.87,341,26.0,58.0,1.5,6.7
2021-03-15,pulses and nuts,Lentils,108,KG,18.71,1.19,353,25.0,60.0,1.1,7.5
2021-03-15,vegetables and fruits,Garlic,105,KG,29.69,1.9,149,6.4,33.0,0.5,1.7
2021-03-15,vegetables and fruits,Onions (red),110,KG,6.07,0.39,40,1.1,9.0,0.1,0.2
2021-03-15,cereals and tubers,Pasta,112,KG,8.74,0.56,370,13.0,75.0,1.5,1.3
2021-03-15,"meat, fish and eggs",Fish (tilapia),405,KG,30.99,1.98,128,26.0,0.0,3.0,0.6
2021-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,30.54,1.95,215,18.0,0.0,15.0,1.0
2021-03-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.83,0.63,310,11.0,4.0,28.0,0.1
2021-03-15,miscellaneous food,Sugar,97,KG,13.92,0.89,387,0.0,100.0,0.0,0.1
2021-03-15,oil and fats,Oil (cotton),172,800 G,21.53,1.37,884,0.0,0.0,100.0,0.0
2021-03-15,pulses and nuts,Lentils,108,KG,27.65,1.77,353,25.0,60.0,1.1,7.5
2021-03-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,5.93,0.38,15,0.7,3.6,0.1,0.3
2021-03-15,vegetables and fruits,Tomatoes,114,KG,3.62,0.23,18,0.9,3.9,0.2,0.3
2021-04-15,cereals and tubers,Pasta,112,KG,8.74,0.56,370,13.0,75.0,1.5,1.3
2021-04-15,cereals and tubers,Rice,52,KG,9.51,0.61,360,7.0,80.0,0.6,0.8
2021-04-15,cereals and tubers,Wheat flour,58,KG,7.66,0.49,364,10.0,76.0,1.0,1.2
2021-04-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1,155,13.0,1.1,11.0,1.2
2021-04-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.87,8.56,215,28.0,0.0,10.0,3.0
2021-04-15,milk and dairy,Cheese (picon),319,8 pcs,9.83,0.63,300,10.0,5.0,26.0,0.1
2021-04-15,oil and fats,Oil (maize),362,800 G,31.85,2.04,884,0.0,0.0,100.0,0.0
2021-04-15,oil and fats,Oil (mixed),395,800 G,21.81,1.4,884,0.0,0.0,100.0,0.0
2021-04-15,oil and fats,Oil (sunflower),184,800 G,26.99,1.73,884,0.0,0.0,100.0,0.0
2021-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.51,1.82,341,26.0,58.0,1.5,6.7
2021-04-15,pulses and nuts,Lentils,108,KG,18.67,1.19,353,25.0,60.0,1.1,7.5
2021-04-15,vegetables and fruits,Onions (red),110,KG,6.06,0.39,40,1.1,9.0,0.1,0.2
2021-04-15,vegetables and fruits,Tomatoes,114,KG,4.19,0.27,18,0.9,3.9,0.2,0.3
2021-04-15,cereals and tubers,Pasta,112,KG,8.74,0.56,370,13.0,75.0,1.5,1.3
2021-04-15,cereals and tubers,Rice,52,KG,9.51,0.61,360,7.0,80.0,0.6,0.8
2021-04-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.66,0.49,364,10.5,74.0,1.2,1.1
2021-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.6,0.1,143,12.6,0.7,9.5,1.1
2021-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,33.21,2.12,215,18.0,0.0,15.0,1.0
2021-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.83,0.63,310,11.0,4.0,28.0,0.1
2021-04-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95,61,3.2,4.8,3.3,0.0
2021-04-15,oil and fats,Oil (cotton),172,800 G,21.81,1.4,884,0.0,0.0,100.0,0.0
2021-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.51,1.82,341,26.0,58.0,1.5,6.7
2021-04-15,pulses and nuts,Lentils,108,KG,27.61,1.77,353,25.0,60.0,1.1,7.5
2021-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,7.78,0.5,15,0.7,3.6,0.1,0.3
2021-04-15,vegetables and fruits,Tomatoes,114,KG,4.19,0.27,18,0.9,3.9,0.2,0.3
2021-05-15,cereals and tubers,Pasta,112,KG,8.79,0.56,370,13.0,75.0,1.5,1.3
2021-05-15,cereals and tubers,Potatoes,83,KG,4.96,0.32,77,2.0,17.0,0.1,0.8
2021-05-15,cereals and tubers,Rice,52,KG,9.51,0.61,360,7.0,80.0,0.6,0.8
2021-05-15,cereals and tubers,Wheat flour,58,KG,7.66,0.49,364,10.0,76.0,1.0,1.2
2021-05-15,"meat, fish and eggs",Eggs,92,Unit,1.6,0.1,155,13.0,1.1,11.0,1.2
2021-05-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,133.98,8.54,215,28.0,0.0,10.0,3.0
2021-05-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,32.93,2.1,239,27.0,0.0,14.0,1.3
2021-05-15,milk and dairy,Cheese,414,KG,28.29,1.8,402,25.0,1.3,33.0,0.7
2021-05-15,milk and dairy,Cheese (picon),319,8 pcs,9.83,0.63,300,10.0,5.0,26.0,0.1
2021-05-15,miscellaneous food,Sugar,97,KG,13.92,0.89,387,0.0,100.0,0.0,0.1
2021-05-15,oil and fats,Ghee (natural),107,KG,108.75,6.93,883,0.0,0.0,99.8,0.0
2021-05-15,oil and fats,Oil (maize),362,800 G,31.85,2.03,884,0.0,0.0,100.0,0.0
2021-05-15,oil and fats,Oil (mixed),395,800 G,21.81,1.39,884,0.0,0.0,100.0,0.0
2021-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.08,1.79,341,26.0,58.0,1.5,6.7
2021-05-15,vegetables and fruits,Garlic,105,KG,32.68,2.08,149,6.4,33.0,0.5,1.7
2021-05-15,vegetables and fruits,Onions (red),110,KG,5.44,0.35,40,1.1,9.0,0.1,0.2
2021-05-15,vegetables and fruits,Tomatoes,114,KG,5.34,0.34,18,0.9,3.9,0.2,0.3
2021-05-15,cereals and tubers,Rice,52,KG,9.51,0.61,360,7.0,80.0,0.6,0.8
2021-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,7.66,0.49,364,10.5,74.0,1.2,1.1
2021-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.6,0.1,143,12.6,0.7,9.5,1.1
2021-05-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,32.93,2.1,215,18.0,0.0,15.0,1.0
2021-05-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,9.83,0.63,310,11.0,4.0,28.0,0.1
2021-05-15,milk and dairy,Milk (fresh),758,KG,14.91,0.95,61,3.2,4.8,3.3,0.0
2021-05-15,vegetables and fruits,Tomatoes,114,KG,5.34,0.34,18,0.9,3.9,0.2,0.3
2021-06-15,cereals and tubers,Potatoes,83,KG,5.01,0.32,77,2.0,17.0,0.1,0.8
2021-06-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,31.9,2.04,239,27.0,0.0,14.0,1.3
2021-06-15,milk and dairy,Cheese (picon),319,8 pcs,9.84,0.63,300,10.0,5.0,26.0,0.1
2021-06-15,oil and fats,Ghee (natural),107,KG,108.77,6.95,883,0.0,0.0,99.8,0.0
2021-06-15,oil and fats,Oil (maize),362,800 G,32.24,2.06,884,0.0,0.0,100.0,0.0
2021-06-15,oil and fats,Oil (sunflower),184,800 G,27.42,1.75,884,0.0,0.0,100.0,0.0
2021-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.78,1.78,341,26.0,58.0,1.5,6.7
2021-06-15,pulses and nuts,Lentils,108,KG,18.89,1.21,353,25.0,60.0,1.1,7.5
